date,difficulty,market_price
2025-01-11,109782075598904.61,94702.66
2025-01-15,110451907374650.0,96527.14
2025-01-19,110451907374650.0,104408.89
2025-01-23,110451907374650.0,103637.06
2025-01-27,108526595760699.28,102592.63
2025-01-31,108105433845147.33,104743.97
2025-02-04,108105433845147.36,101414.76
2025-02-08,108105433845147.47,96540.7
2025-02-12,114167270716408.0,95752.0
2025-02-16,114167270716408.0,97593.62
2025-02-20,114167270716408.0,96642.79
2025-02-24,110568428300952.64,96274.79
2025-02-28,110568428300952.53,84645.86
2025-03-04,110568428300952.58,86081.79
2025-03-08,110568428300952.61,86745.52
2025-03-12,112149504190348.52,82859.32
2025-03-16,112149504190348.55,84339.61
2025-03-20,112149504190348.56,86867.58
2025-03-24,113757508810854.0,86057.08
2025-03-28,113757508810854.0,87187.77
2025-04-01,113757508810854.0,82531.15
2025-04-05,116403947359503.08,83842.01
2025-04-09,121507793131898.0,76266.57
2025-04-13,121507793131897.72,85283.27
2025-04-17,121507793131897.94,84033.59
2025-04-21,123234387977051.39,85172.64
2025-04-25,123234387977051.47,93970.77
2025-04-29,,94998.2
